x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
477.0,81.39446059869717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
477.0,67.28573349950284,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
477.0,83.43487950545978,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
478.0,71.12648531557038,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
478.0,87.26540869492537,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
479.0,100.01578622322074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
479.0,89.8458492803733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
479.0,96.97118328896815,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
480.0,85.62896540337536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
480.0,71.37537013726458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
480.0,84.98919302224378,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
481.0,91.23095401848502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
481.0,85.20879823071994,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
481.0,90.83009375384472,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
481.0,75.01313901713996,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
481.0,88.73218701346393,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
481.0,87.88435472363571,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
482.0,88.62617286553746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
482.0,83.98148798603034,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
482.0,81.8246374039032,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
483.0,79.63679511044153,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
483.0,78.79795866727916,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
483.0,68.72510768059728,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
483.0,77.77936541602713,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
484.0,69.57938423449527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
484.0,76.39840556693598,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
484.0,80.00765440240349,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
484.0,70.61904681715808,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
485.0,97.66533782249708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
485.0,89.34549770961706,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
485.0,86.75620666325692,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
485.0,82.9404267606716,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
485.0,86.47164978960001,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
486.0,72.9252175787611,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
486.0,60.07315795497628,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
486.0,72.39212611931598,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
486.0,74.16646816141302,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
487.0,80.630062004978,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
487.0,98.6407736494784,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
487.0,79.37509271777535,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
488.0,100.79188791503502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
488.0,95.98383315969791,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
488.0,103.10614037753528,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
489.0,52.9302749672475,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
489.0,58.4492497107448,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
489.0,49.079999854891994,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
489.0,53.20951003067362,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
489.0,61.568478746958846,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
490.0,69.4625852239978,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
490.0,75.3316908837484,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
490.0,82.88006252822328,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
490.0,74.51357348400752,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
490.0,79.53092778055033,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
490.0,62.80696379529671,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
490.0,69.80146640670125,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
491.0,90.02465913705177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
491.0,79.51620535248308,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
491.0,99.77937453255363,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
491.0,71.82902581627614,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
491.0,68.29861933637119,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
491.0,81.93543642129757,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
492.0,84.96678636502531,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
492.0,87.42103982344742,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
492.0,79.39099765262326,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
492.0,85.68800891515646,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
492.0,73.99710501069339,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
492.0,72.26320530293277,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
493.0,92.11381142603071,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
493.0,78.92941167934477,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
493.0,96.8421175062054,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
494.0,78.78560515401723,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
494.0,86.55045758912316,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
494.0,82.26282211048185,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
494.0,84.7222794808691,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
494.0,86.43649406122988,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
494.0,88.34661833240065,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
495.0,70.2640491975201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
495.0,65.1470864062004,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
495.0,70.88024362131675,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
495.0,64.84513723445315,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
495.0,84.89314805263469,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
496.0,81.97504185590519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
496.0,78.37948333254766,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
496.0,87.41266408728347,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
496.0,92.02796086243677,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
496.0,80.0345888201008,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
497.0,79.95664918289879,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
497.0,78.65086355077702,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
497.0,78.180431785499,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
497.0,76.9013259430184,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
498.0,77.35251142805872,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
498.0,76.14028452653204,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
498.0,88.84629363786941,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
498.0,90.05176735078999,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
498.0,82.20098445411244,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
498.0,72.95347434193405,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
498.0,77.37532987168233,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
499.0,73.98308411956128,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
499.0,70.88278422510221,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
499.0,75.12436613671312,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
499.0,77.98353865730229,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
499.0,76.20187215531425,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
499.0,80.39977863424294,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
499.0,77.98754437033824,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
500.0,78.43399325780607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
500.0,78.08290085064326,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
500.0,74.26708995303802,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
500.0,69.42366658993322,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
500.0,74.1734029128224,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
500.0,84.02929387783361,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
501.0,92.73734980877673,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
501.0,98.84480835862755,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
501.0,82.98608950688211,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
501.0,86.84437786100514,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
502.0,81.80736556012029,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
502.0,90.80242024015493,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
502.0,81.49175403316382,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
502.0,84.98719824079744,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
502.0,90.26584042330359,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
502.0,84.06590872488411,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
502.0,77.53476813804413,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
503.0,85.5860559606314,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
504.0,79.15036094386787,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
504.0,88.88342778011054,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
504.0,96.99451873280893,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
504.0,101.13399612426491,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
505.0,78.02063172673354,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
506.0,64.16234921354396,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
507.0,79.54571456407199,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
507.0,78.0481765994222,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
507.0,73.77863837212138,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
507.0,68.4155584794579,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
508.0,71.61171131719173,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
509.0,84.67304626783236,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
509.0,80.34258827748297,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
509.0,81.12599998386256,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
509.0,92.61011103405873,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
509.0,92.16380367061716,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
510.0,76.79350012305513,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
510.0,77.90768246044881,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
510.0,95.12760605263483,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
510.0,82.71154857589607,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
511.0,67.53307386388003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
511.0,67.1782420515216,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
511.0,76.31807867602804,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
511.0,64.94475887164882,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
512.0,78.21301186561871,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
512.0,83.85724139909512,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
512.0,88.51392762264193,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
512.0,87.37655996081355,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
512.0,85.91306380068548,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
512.0,87.74365356152002,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0
513.0,44.91485026966346,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
513.0,55.59131116974135,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
513.0,55.16928903696563,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
513.0,51.85836309616218,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
514.0,68.19931079381247,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
514.0,67.4354158267917,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
514.0,75.94164466154008,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
514.0,65.97754893112341,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
514.0,73.7637491257933,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
515.0,66.65808910008737,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
515.0,67.60743147595956,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
515.0,54.3034699996749,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
516.0,63.58349124098002,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
516.0,50.36906861385446,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
516.0,67.52274272000902,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
516.0,50.607464970355934,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
517.0,79.95009124111539,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
517.0,62.937080644668725,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
517.0,59.411297365227256,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
517.0,71.27489162875725,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
517.0,66.22084728131144,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
518.0,81.50766552218182,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
518.0,75.77955042422634,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
518.0,74.4420549199913,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
518.0,90.4260745805563,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
518.0,81.71642398114712,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
518.0,89.04848967508518,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
519.0,83.18407788222657,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
520.0,75.68776867702076,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
521.0,67.55195867513845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
521.0,61.697908541822535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
522.0,82.09431026830018,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
522.0,68.90518753185576,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
522.0,67.36914512808299,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
522.0,63.90676777117352,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
522.0,86.7393676996971,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
522.0,58.22637564021592,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
522.0,72.71133779390246,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
523.0,37.25747384459862,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
523.0,45.79835740726319,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
523.0,47.13650266098748,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
524.0,62.96741963500492,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
524.0,72.14384606246853,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
525.0,92.72123282259298,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
525.0,80.98189203895127,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
525.0,90.41627782748436,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
525.0,94.46750547620867,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
525.0,96.89720460315115,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
525.0,90.2483580709242,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
526.0,74.407362791785,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
526.0,69.62617600175398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527.0,92.0415449834242,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
527.0,82.5601455469838,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
528.0,105.92938036552033,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
528.0,98.63791138270402,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
528.0,101.2822667974458,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
528.0,89.45774100937608,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
529.0,85.73678657849648,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
530.0,80.4840144471331,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
530.0,81.68987044907615,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
530.0,89.12663809698125,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
530.0,92.67840108187002,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
530.0,93.15354180245987,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
531.0,89.37876805107946,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
531.0,89.43510498933811,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
531.0,83.10856708206988,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
531.0,78.02365250642319,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
531.0,85.57519602066367,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
532.0,81.58095917561248,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
532.0,79.36126782753333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
532.0,87.01749422540924,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
533.0,85.79091908203507,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
533.0,89.1147702875455,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
534.0,77.18596915722257,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
534.0,62.925815429414335,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
534.0,78.49166632233236,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
534.0,62.570409440207925,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
535.0,69.99509278780039,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
535.0,68.46566345901256,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
535.0,71.58855570485613,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
535.0,71.65142494004562,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
535.0,68.7284439737649,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
535.0,73.71720555458583,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0
536.0,72.45194518919058,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
536.0,83.1313403609171,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
536.0,75.31048245390552,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
536.0,81.60311949557892,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
536.0,81.54322646431605,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
536.0,80.24057024038264,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0
536.0,73.0964975622878,1.0,1.0,6.0,6.0,1.0,0.0,0.0,1.0
537.0,100.7403531895637,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
537.0,94.35566781321326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
537.0,84.35585056938918,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
537.0,94.83096497890591,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
537.0,103.01405176581558,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0
537.0,98.77545608898295,1.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0
537.0,91.98331046045841,1.0,1.0,6.0,6.0,1.0,1.0,0.0,1.0
538.0,88.9071965929952,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
538.0,83.03692821125571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
539.0,77.83131786237198,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
539.0,65.07943696219634,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
539.0,79.91989322670528,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
539.0,69.60192281035029,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
539.0,63.06126080472978,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
539.0,63.80969978527274,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
539.0,66.74927624435489,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
540.0,57.52876730023013,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
540.0,82.61113964399699,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
540.0,70.45535853767069,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
540.0,79.45732414947258,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
540.0,68.21558041463658,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
540.0,68.92082313966745,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
540.0,74.07110676792514,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
541.0,54.58736191924014,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
541.0,68.75753680177661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
541.0,76.22056489411702,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
541.0,75.97579604393171,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
542.0,99.09808912403304,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
542.0,93.17314559414953,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
542.0,91.55025111991992,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
543.0,90.84267050271828,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
543.0,79.26018774561526,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
543.0,82.50320576758541,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
543.0,66.5862365755869,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
543.0,79.02699937132046,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
543.0,78.9178425138417,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
543.0,90.16691977334709,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
544.0,102.02912205955802,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
544.0,108.6411056709984,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
544.0,87.68176813104921,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
544.0,116.53085965935574,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
544.0,97.9930242781195,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
544.0,99.05222353846588,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0
545.0,78.80123460687123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
545.0,80.56139279502779,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
545.0,88.56077143051346,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
545.0,73.72508739350417,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
545.0,101.21695594585472,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
546.0,79.21828615267358,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
546.0,79.24342787185711,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
546.0,85.26354417135877,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
546.0,84.02067746055683,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
546.0,75.13947391835211,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0
547.0,79.30219283081149,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
547.0,78.01971311142123,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
547.0,74.65462276169401,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
547.0,58.94427396656492,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
547.0,67.01229039533355,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
547.0,66.50472409664049,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
547.0,68.70647514192811,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
548.0,86.28242466358812,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
548.0,63.44382339848179,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
548.0,81.66939449616285,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
548.0,79.72075470523602,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
548.0,88.82107698636754,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
548.0,89.83949456742744,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0
548.0,78.58500502402026,1.0,1.0,6.0,6.0,1.0,0.0,0.0,1.0
549.0,76.53804906964697,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
549.0,76.13656185223255,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
549.0,78.36023929598953,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
549.0,68.694727749062,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
549.0,88.6827447457082,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
549.0,90.16848677432019,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
549.0,85.40502864732478,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
550.0,86.39875108445308,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
